type	FP	TP	FN	TP.baseline	precision	recall	F1	qual	exp	method	sample	region	eval	min.cov
Total	48	202	7429	203	0.808	0.0266	0.0515	250	hgsvc	vg	NA19240	highconf	call	0.5
INS	39	84	4218	85	0.6829	0.0198	0.0385	250	hgsvc	vg	NA19240	highconf	call	0.5
DEL	9	118	3211	118	0.9291	0.0354	0.0682	250	hgsvc	vg	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	350	hgsvc	vg	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	350	hgsvc	vg	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	350	hgsvc	vg	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	450	hgsvc	vg	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	450	hgsvc	vg	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	450	hgsvc	vg	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	550	hgsvc	vg	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	550	hgsvc	vg	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	550	hgsvc	vg	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	650	hgsvc	vg	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	650	hgsvc	vg	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	650	hgsvc	vg	NA19240	highconf	call	0.5
Total	1890	4934	1613	4919	0.723	0.7531	0.7377	0	hgsvc	vg	NA19240	highconf	geno	0.5
INS	1557	2355	996	2340	0.602	0.7014	0.6479	0	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	333	2579	617	2579	0.8856	0.8069	0.8444	0	hgsvc	vg	NA19240	highconf	geno	0.5
Total	1787	4831	1715	4817	0.73	0.7374	0.7337	2	hgsvc	vg	NA19240	highconf	geno	0.5
INS	1484	2296	1054	2282	0.6074	0.6841	0.6435	2	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	303	2535	661	2535	0.8932	0.7932	0.8402	2	hgsvc	vg	NA19240	highconf	geno	0.5
Total	1720	4770	1775	4757	0.735	0.7283	0.7316	3	hgsvc	vg	NA19240	highconf	geno	0.5
INS	1431	2246	1103	2233	0.6108	0.6694	0.6388	3	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	289	2524	672	2524	0.8973	0.7897	0.8401	3	hgsvc	vg	NA19240	highconf	geno	0.5
Total	1630	4615	1927	4605	0.739	0.705	0.7216	4	hgsvc	vg	NA19240	highconf	geno	0.5
INS	1348	2098	1248	2088	0.6088	0.6259	0.6172	4	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	282	2517	679	2517	0.8992	0.7875	0.8397	4	hgsvc	vg	NA19240	highconf	geno	0.5
Total	1577	4576	1966	4566	0.7437	0.699	0.7207	5	hgsvc	vg	NA19240	highconf	geno	0.5
INS	1296	2062	1284	2052	0.6141	0.6151	0.6146	5	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	281	2514	682	2514	0.8995	0.7866	0.8393	5	hgsvc	vg	NA19240	highconf	geno	0.5
Total	1507	4529	2012	4520	0.7503	0.692	0.72	7	hgsvc	vg	NA19240	highconf	geno	0.5
INS	1232	2019	1326	2010	0.621	0.6025	0.6116	7	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	275	2510	686	2510	0.9013	0.7854	0.8394	7	hgsvc	vg	NA19240	highconf	geno	0.5
Total	1352	4363	2176	4356	0.7634	0.6669	0.7119	10	hgsvc	vg	NA19240	highconf	geno	0.5
INS	1096	1874	1469	1867	0.631	0.5597	0.5932	10	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	256	2489	707	2489	0.9067	0.7788	0.8379	10	hgsvc	vg	NA19240	highconf	geno	0.5
Total	1328	4333	2206	4326	0.7654	0.6623	0.7101	12	hgsvc	vg	NA19240	highconf	geno	0.5
INS	1076	1849	1494	1842	0.6321	0.5522	0.5895	12	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	252	2484	712	2484	0.9079	0.7772	0.8375	12	hgsvc	vg	NA19240	highconf	geno	0.5
Total	1270	4228	2310	4222	0.769	0.6464	0.7024	14	hgsvc	vg	NA19240	highconf	geno	0.5
INS	1027	1765	1577	1759	0.6322	0.5273	0.575	14	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	243	2463	733	2463	0.9102	0.7707	0.8347	14	hgsvc	vg	NA19240	highconf	geno	0.5
Total	1128	4018	2520	4012	0.7808	0.6142	0.6876	21	hgsvc	vg	NA19240	highconf	geno	0.5
INS	903	1613	1729	1607	0.6411	0.4817	0.5501	21	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	225	2405	791	2405	0.9144	0.7525	0.8256	21	hgsvc	vg	NA19240	highconf	geno	0.5
Total	998	3851	2686	3846	0.7942	0.5888	0.6762	27	hgsvc	vg	NA19240	highconf	geno	0.5
INS	784	1507	1834	1502	0.6578	0.4502	0.5346	27	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	214	2344	852	2344	0.9163	0.7334	0.8147	27	hgsvc	vg	NA19240	highconf	geno	0.5
Total	921	3623	2914	3618	0.7973	0.5539	0.6537	35	hgsvc	vg	NA19240	highconf	geno	0.5
INS	723	1405	1936	1400	0.6602	0.4197	0.5132	35	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	198	2218	978	2218	0.918	0.694	0.7904	35	hgsvc	vg	NA19240	highconf	geno	0.5
Total	769	3231	3306	3226	0.8078	0.4939	0.613	45	hgsvc	vg	NA19240	highconf	geno	0.5
INS	596	1235	2106	1230	0.6745	0.3687	0.4768	45	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	173	1996	1200	1996	0.9202	0.6245	0.744	45	hgsvc	vg	NA19240	highconf	geno	0.5
Total	704	3006	3530	3002	0.8102	0.4596	0.5865	50	hgsvc	vg	NA19240	highconf	geno	0.5
INS	537	1131	2209	1127	0.6781	0.3378	0.451	50	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	167	1875	1321	1875	0.9182	0.5867	0.7159	50	hgsvc	vg	NA19240	highconf	geno	0.5
Total	615	2609	3926	2606	0.8092	0.399	0.5345	60	hgsvc	vg	NA19240	highconf	geno	0.5
INS	464	980	2359	977	0.6787	0.2929	0.4092	60	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	151	1629	1567	1629	0.9152	0.5097	0.6548	60	hgsvc	vg	NA19240	highconf	geno	0.5
Total	486	2110	4425	2107	0.8128	0.3226	0.4619	75	hgsvc	vg	NA19240	highconf	geno	0.5
INS	353	804	2535	801	0.6949	0.2401	0.3569	75	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	133	1306	1890	1306	0.9076	0.4086	0.5635	75	hgsvc	vg	NA19240	highconf	geno	0.5
Total	412	1763	4771	1761	0.8106	0.2696	0.4046	90	hgsvc	vg	NA19240	highconf	geno	0.5
INS	293	669	2669	667	0.6954	0.1999	0.3105	90	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	119	1094	2102	1094	0.9019	0.3423	0.4963	90	hgsvc	vg	NA19240	highconf	geno	0.5
Total	379	1647	4887	1645	0.8129	0.2518	0.3845	99	hgsvc	vg	NA19240	highconf	geno	0.5
INS	271	610	2728	608	0.6924	0.1823	0.2886	99	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	108	1037	2159	1037	0.9057	0.3245	0.4778	99	hgsvc	vg	NA19240	highconf	geno	0.5
Total	344	1490	5043	1489	0.8124	0.228	0.3561	110	hgsvc	vg	NA19240	highconf	geno	0.5
INS	250	539	2798	538	0.6831	0.1613	0.261	110	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	94	951	2245	951	0.91	0.2976	0.4485	110	hgsvc	vg	NA19240	highconf	geno	0.5
Total	273	1117	5415	1117	0.8036	0.171	0.282	133	hgsvc	vg	NA19240	highconf	geno	0.5
INS	192	382	2954	382	0.6655	0.1145	0.1954	133	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	81	735	2461	735	0.9007	0.23	0.3664	133	hgsvc	vg	NA19240	highconf	geno	0.5
Total	190	735	5797	735	0.7946	0.1125	0.1971	167	hgsvc	vg	NA19240	highconf	geno	0.5
INS	132	234	3102	234	0.6393	0.0701	0.1263	167	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	58	501	2695	501	0.8962	0.1568	0.2669	167	hgsvc	vg	NA19240	highconf	geno	0.5
Total	166	649	5883	649	0.7963	0.0994	0.1767	180	hgsvc	vg	NA19240	highconf	geno	0.5
INS	116	201	3135	201	0.6341	0.0603	0.1101	180	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	50	448	2748	448	0.8996	0.1402	0.2426	180	hgsvc	vg	NA19240	highconf	geno	0.5
Total	52	184	6348	184	0.7797	0.0282	0.0544	250	hgsvc	vg	NA19240	highconf	geno	0.5
INS	39	72	3264	72	0.6486	0.0216	0.0418	250	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	13	112	3084	112	0.896	0.035	0.0674	250	hgsvc	vg	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	350	hgsvc	vg	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	350	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	350	hgsvc	vg	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	450	hgsvc	vg	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	450	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	450	hgsvc	vg	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	550	hgsvc	vg	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	550	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	550	hgsvc	vg	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	650	hgsvc	vg	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	650	hgsvc	vg	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	650	hgsvc	vg	NA19240	highconf	geno	0.5
Total	3506	43958	12196	16292	0.9261	0.5719	0.7071	0	hgsvc	graphtyper	HG00514	all	call	0.5
INS	2263	34096	7015	10337	0.9378	0.5957	0.7286	0	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	1243	9862	5181	5955	0.8881	0.5348	0.6676	0	hgsvc	graphtyper	HG00514	all	call	0.5
Total	3451	43604	12315	16173	0.9267	0.5677	0.7041	2	hgsvc	graphtyper	HG00514	all	call	0.5
INS	2238	33849	7089	10263	0.938	0.5915	0.7255	2	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	1213	9755	5226	5910	0.8894	0.5307	0.6647	2	hgsvc	graphtyper	HG00514	all	call	0.5
Total	3430	43463	12368	16120	0.9269	0.5659	0.7028	3	hgsvc	graphtyper	HG00514	all	call	0.5
INS	2220	33726	7139	10213	0.9382	0.5886	0.7234	3	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	1210	9737	5229	5907	0.8895	0.5304	0.6645	3	hgsvc	graphtyper	HG00514	all	call	0.5
Total	3374	42894	12581	15907	0.9271	0.5584	0.697	4	hgsvc	graphtyper	HG00514	all	call	0.5
INS	2186	33367	7224	10128	0.9385	0.5837	0.7198	4	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	1188	9527	5357	5779	0.8891	0.5189	0.6553	4	hgsvc	graphtyper	HG00514	all	call	0.5
Total	3338	42753	12637	15851	0.9276	0.5564	0.6956	5	hgsvc	graphtyper	HG00514	all	call	0.5
INS	2161	33244	7277	10075	0.939	0.5806	0.7175	5	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	1177	9509	5360	5776	0.8899	0.5187	0.6554	5	hgsvc	graphtyper	HG00514	all	call	0.5
Total	3225	42000	12942	15546	0.9287	0.5457	0.6875	7	hgsvc	graphtyper	HG00514	all	call	0.5
INS	2090	32711	7502	9850	0.9399	0.5677	0.7079	7	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	1135	9289	5440	5696	0.8911	0.5115	0.6499	7	hgsvc	graphtyper	HG00514	all	call	0.5
Total	2938	38963	14025	14463	0.9299	0.5077	0.6568	10	hgsvc	graphtyper	HG00514	all	call	0.5
INS	1875	30322	8263	9089	0.9418	0.5238	0.6732	10	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	1063	8641	5762	5374	0.8905	0.4826	0.626	10	hgsvc	graphtyper	HG00514	all	call	0.5
Total	2900	38791	14083	14405	0.9304	0.5057	0.6553	12	hgsvc	graphtyper	HG00514	all	call	0.5
INS	1855	30185	8318	9034	0.9421	0.5206	0.6706	12	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	1045	8606	5765	5371	0.8917	0.4823	0.626	12	hgsvc	graphtyper	HG00514	all	call	0.5
Total	2648	36290	14963	13525	0.932	0.4748	0.6291	14	hgsvc	graphtyper	HG00514	all	call	0.5
INS	1690	28199	8909	8443	0.9435	0.4866	0.6421	14	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	958	8091	6054	5082	0.8941	0.4564	0.6043	14	hgsvc	graphtyper	HG00514	all	call	0.5
Total	2255	31824	16448	12040	0.9338	0.4226	0.5819	21	hgsvc	graphtyper	HG00514	all	call	0.5
INS	1465	24673	9844	7508	0.944	0.4327	0.5934	21	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	790	7151	6604	4532	0.9005	0.407	0.5606	21	hgsvc	graphtyper	HG00514	all	call	0.5
Total	1988	28143	17773	10715	0.934	0.3761	0.5363	27	hgsvc	graphtyper	HG00514	all	call	0.5
INS	1346	21870	10533	6819	0.942	0.393	0.5546	27	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	642	6273	7240	3896	0.9072	0.3499	0.505	27	hgsvc	graphtyper	HG00514	all	call	0.5
Total	1580	22830	19466	9022	0.9353	0.3167	0.4732	35	hgsvc	graphtyper	HG00514	all	call	0.5
INS	1113	17703	11558	5794	0.9408	0.3339	0.4929	35	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	467	5127	7908	3228	0.9165	0.2899	0.4405	35	hgsvc	graphtyper	HG00514	all	call	0.5
Total	1324	18701	20842	7646	0.9339	0.2684	0.417	45	hgsvc	graphtyper	HG00514	all	call	0.5
INS	984	14563	12331	5021	0.9367	0.2894	0.4422	45	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	340	4138	8511	2625	0.9241	0.2357	0.3756	45	hgsvc	graphtyper	HG00514	all	call	0.5
Total	1151	16284	21698	6790	0.934	0.2383	0.3797	50	hgsvc	graphtyper	HG00514	all	call	0.5
INS	861	12722	12835	4517	0.9366	0.2603	0.4074	50	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	290	3562	8863	2273	0.9247	0.2041	0.3344	50	hgsvc	graphtyper	HG00514	all	call	0.5
Total	925	12960	22975	5513	0.9334	0.1935	0.3205	60	hgsvc	graphtyper	HG00514	all	call	0.5
INS	705	10229	13620	3732	0.9355	0.2151	0.3498	60	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	220	2731	9355	1781	0.9254	0.1599	0.2727	60	hgsvc	graphtyper	HG00514	all	call	0.5
Total	677	8920	24600	3888	0.9295	0.1365	0.238	75	hgsvc	graphtyper	HG00514	all	call	0.5
INS	532	7306	14554	2798	0.9321	0.1612	0.2749	75	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	145	1614	10046	1090	0.9176	0.0979	0.1769	75	hgsvc	graphtyper	HG00514	all	call	0.5
Total	523	6463	25498	2990	0.9251	0.105	0.1886	90	hgsvc	graphtyper	HG00514	all	call	0.5
INS	413	5417	15102	2250	0.9292	0.1297	0.2276	90	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	110	1046	10396	740	0.9048	0.0665	0.1239	90	hgsvc	graphtyper	HG00514	all	call	0.5
Total	461	5515	25869	2619	0.9229	0.0919	0.1672	99	hgsvc	graphtyper	HG00514	all	call	0.5
INS	372	4723	15319	2033	0.927	0.1172	0.2081	99	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	89	792	10550	586	0.899	0.0526	0.0994	99	hgsvc	graphtyper	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	110	hgsvc	graphtyper	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	110	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	110	hgsvc	graphtyper	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	133	hgsvc	graphtyper	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	133	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	133	hgsvc	graphtyper	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	167	hgsvc	graphtyper	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	167	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	167	hgsvc	graphtyper	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	180	hgsvc	graphtyper	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	180	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	180	hgsvc	graphtyper	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	250	hgsvc	graphtyper	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	250	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	250	hgsvc	graphtyper	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	350	hgsvc	graphtyper	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	350	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	350	hgsvc	graphtyper	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	450	hgsvc	graphtyper	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	450	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	450	hgsvc	graphtyper	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	550	hgsvc	graphtyper	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	550	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	550	hgsvc	graphtyper	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	650	hgsvc	graphtyper	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	650	hgsvc	graphtyper	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	650	hgsvc	graphtyper	HG00514	all	call	0.5
Total	33458	6440	17075	6440	0.1614	0.2739	0.2031	0	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	27208	4147	9820	4147	0.1323	0.2969	0.183	0	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	6250	2293	7255	2293	0.2684	0.2402	0.2535	0	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	33256	6348	17167	6348	0.1603	0.27	0.2012	2	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	27067	4071	9896	4071	0.1307	0.2915	0.1805	2	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	6189	2277	7271	2277	0.269	0.2385	0.2528	2	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	33155	6313	17202	6313	0.16	0.2685	0.2005	3	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	26981	4038	9929	4038	0.1302	0.2891	0.1795	3	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	6174	2275	7273	2275	0.2693	0.2383	0.2529	3	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	32755	6211	17304	6211	0.1594	0.2641	0.1988	4	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	26724	3967	10000	3967	0.1293	0.284	0.1777	4	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	6031	2244	7304	2244	0.2712	0.235	0.2518	4	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	32632	6171	17344	6171	0.159	0.2624	0.198	5	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	26623	3931	10036	3931	0.1287	0.2814	0.1766	5	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	6009	2240	7308	2240	0.2715	0.2346	0.2517	5	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	32094	6034	17481	6034	0.1583	0.2566	0.1958	7	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	26246	3819	10148	3819	0.127	0.2734	0.1734	7	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	5848	2215	7333	2215	0.2747	0.232	0.2516	7	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	29432	5588	17927	5588	0.1596	0.2376	0.1909	10	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	24064	3532	10435	3532	0.128	0.2529	0.17	10	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	5368	2056	7492	2056	0.2769	0.2153	0.2422	10	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	29301	5550	17965	5550	0.1592	0.236	0.1901	12	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	23970	3498	10469	3498	0.1273	0.2504	0.1688	12	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	5331	2052	7496	2052	0.2779	0.2149	0.2424	12	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	27071	5237	18278	5237	0.1621	0.2227	0.1876	14	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	22145	3296	10671	3296	0.1296	0.236	0.1673	14	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	4926	1941	7607	1941	0.2827	0.2033	0.2365	14	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	23084	4640	18875	4640	0.1674	0.1973	0.1811	21	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	18856	2937	11030	2937	0.1348	0.2103	0.1643	21	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	4228	1703	7845	1703	0.2871	0.1784	0.2201	21	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	19936	4131	19384	4131	0.1716	0.1757	0.1736	27	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	16320	2625	11342	2625	0.1386	0.1879	0.1595	27	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	3616	1506	8042	1506	0.294	0.1577	0.2053	27	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	15493	3451	20064	3451	0.1822	0.1468	0.1626	35	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	12627	2199	11768	2199	0.1483	0.1574	0.1527	35	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	2866	1252	8296	1252	0.304	0.1311	0.1832	35	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	12252	2856	20659	2856	0.189	0.1215	0.1479	45	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	9999	1867	12100	1867	0.1573	0.1337	0.1445	45	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	2253	989	8559	989	0.3051	0.1036	0.1547	45	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	10461	2493	21022	2493	0.1925	0.106	0.1367	50	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	8530	1669	12298	1669	0.1636	0.1195	0.1381	50	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	1931	824	8724	824	0.2991	0.0863	0.134	50	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	8057	1971	21544	1971	0.1965	0.0838	0.1175	60	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	6598	1379	12588	1379	0.1729	0.0987	0.1257	60	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	1459	592	8956	592	0.2886	0.062	0.1021	60	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	5364	1258	22257	1258	0.19	0.0535	0.0835	75	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	4523	995	12972	995	0.1803	0.0712	0.1021	75	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	841	263	9285	263	0.2382	0.0275	0.0493	75	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	3686	867	22648	867	0.1904	0.0369	0.0618	90	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	3141	746	13221	746	0.1919	0.0534	0.0836	90	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	545	121	9427	121	0.1817	0.0127	0.0237	90	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	3027	737	22778	737	0.1958	0.0313	0.054	99	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	2622	658	13309	658	0.2006	0.0471	0.0763	99	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	405	79	9469	79	0.1632	0.0083	0.0158	99	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	110	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	110	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	110	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	133	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	133	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	133	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	167	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	167	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	167	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	180	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	180	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	180	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	250	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	250	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	250	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	350	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	350	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	350	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	450	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	450	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	450	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	550	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	550	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	550	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	0	0	23515	0	NA	0	NA	650	hgsvc	graphtyper	HG00514	all	geno	0.5
INS	0	0	13967	0	NA	0	NA	650	hgsvc	graphtyper	HG00514	all	geno	0.5
DEL	0	0	9548	0	NA	0	NA	650	hgsvc	graphtyper	HG00514	all	geno	0.5
Total	938	22694	2313	5312	0.9603	0.6967	0.8075	0	hgsvc	graphtyper	HG00514	highconf	call	0.5
