type	FP	TP	FN	TP.baseline	precision	recall	F1	qual	exp	method	sample	region	eval	min.cov
INS	133	1080	3482	1072	0.8904	0.2354	0.3724	60	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	62	1375	1605	1466	0.9569	0.4774	0.637	60	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	161	1869	5715	1910	0.9207	0.2505	0.3938	75	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	106	828	3724	830	0.8865	0.1823	0.3024	75	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	55	1041	1991	1080	0.9498	0.3517	0.5133	75	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	138	1503	6105	1520	0.9159	0.1993	0.3274	90	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	94	656	3894	660	0.8747	0.1449	0.2486	90	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	44	847	2211	860	0.9506	0.28	0.4326	90	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	124	1366	6251	1374	0.9168	0.1802	0.3012	99	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	81	573	3980	574	0.8761	0.126	0.2203	99	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	43	793	2271	800	0.9486	0.2605	0.4088	99	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	113	1211	6409	1216	0.9147	0.1595	0.2716	110	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	75	496	4057	497	0.8687	0.1091	0.1939	110	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	38	715	2352	719	0.9495	0.2341	0.3756	110	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	93	934	6686	939	0.9094	0.1231	0.2168	133	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	62	359	4192	362	0.8527	0.0795	0.1454	133	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	31	575	2494	577	0.9488	0.1879	0.3137	133	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	63	640	6984	641	0.9104	0.0841	0.154	167	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	41	236	4319	235	0.852	0.0516	0.0973	167	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	22	404	2665	406	0.9484	0.1322	0.2321	167	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	54	572	7050	575	0.9137	0.0754	0.1393	180	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	36	200	4353	201	0.8475	0.0441	0.0838	180	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	18	372	2697	374	0.9538	0.1218	0.216	180	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	19	207	7415	210	0.9159	0.0275	0.0534	250	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	15	76	4479	75	0.8352	0.0165	0.0324	250	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	4	131	2936	135	0.9704	0.044	0.0842	250	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	0	0	7625	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	0	0	4554	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	0	0	3071	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	0	0	7625	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	0	0	4554	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	0	0	3071	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	0	0	7625	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	0	0	4554	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	0	0	3071	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	0	0	7625	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
INS	0	0	4554	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
DEL	0	0	3071	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	highconf	call	0.5
Total	1531	4662	1714	4643	0.7528	0.7304	0.7414	0	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	1222	2394	1270	2376	0.6621	0.6517	0.6569	0	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	309	2268	444	2267	0.8801	0.8362	0.8576	0	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	1438	4541	1833	4524	0.7595	0.7117	0.7348	2	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	1162	2332	1330	2316	0.6674	0.6352	0.6509	2	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	276	2209	503	2208	0.8889	0.8145	0.8501	2	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	1382	4484	1889	4468	0.7644	0.7028	0.7323	3	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	1124	2288	1373	2273	0.6706	0.6234	0.6461	3	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	258	2196	516	2195	0.8949	0.8097	0.8502	3	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	1281	4339	2031	4326	0.7721	0.6805	0.7234	4	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	1029	2150	1508	2138	0.6763	0.5864	0.6281	4	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	252	2189	523	2188	0.8968	0.8071	0.8496	4	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	1229	4307	2063	4294	0.778	0.6755	0.7231	5	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	980	2119	1539	2107	0.6838	0.5779	0.6264	5	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	249	2188	524	2187	0.8978	0.8067	0.8498	5	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	1159	4244	2126	4231	0.7855	0.6656	0.7206	7	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	913	2057	1601	2045	0.6926	0.5609	0.6198	7	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	246	2187	525	2186	0.8989	0.8063	0.8501	7	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	1006	4030	2336	4021	0.8002	0.6325	0.7065	10	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	798	1870	1784	1862	0.7009	0.5107	0.5909	10	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	208	2160	552	2159	0.9122	0.7964	0.8504	10	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	975	3987	2379	3978	0.8035	0.6258	0.7036	12	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	771	1831	1823	1823	0.7037	0.5	0.5846	12	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	204	2156	556	2155	0.9136	0.7949	0.8501	12	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	911	3858	2508	3849	0.809	0.6055	0.6926	14	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	718	1725	1929	1717	0.7061	0.4709	0.565	14	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	193	2133	579	2132	0.917	0.7864	0.8467	14	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	758	3639	2725	3632	0.8276	0.5713	0.676	21	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	582	1554	2098	1548	0.7275	0.4246	0.5362	21	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	176	2085	627	2084	0.9222	0.7687	0.8385	21	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	619	3437	2925	3432	0.8474	0.5399	0.6596	27	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	461	1421	2229	1417	0.755	0.3886	0.5131	27	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	158	2016	696	2015	0.9273	0.7433	0.8252	27	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	559	3196	3165	3192	0.8511	0.5021	0.6316	35	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	413	1305	2344	1302	0.7596	0.3571	0.4858	35	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	146	1891	821	1890	0.9283	0.6972	0.7963	35	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	457	2794	3566	2791	0.8594	0.439	0.5811	45	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	332	1102	2546	1100	0.7685	0.3017	0.4333	45	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	125	1692	1020	1691	0.9312	0.6238	0.7471	45	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	412	2595	3765	2592	0.863	0.4077	0.5538	50	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	292	1017	2631	1015	0.7769	0.2784	0.4099	50	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	120	1578	1134	1577	0.9293	0.5817	0.7155	50	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	331	2194	4166	2191	0.8689	0.3447	0.4936	60	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	230	882	2766	880	0.7932	0.2414	0.3701	60	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	101	1312	1400	1311	0.9285	0.4836	0.636	60	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	253	1683	4676	1681	0.8693	0.2644	0.4055	75	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	171	688	2959	687	0.8009	0.1884	0.305	75	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	82	995	1717	994	0.9239	0.3667	0.525	75	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	208	1354	5005	1352	0.8668	0.2127	0.3416	90	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	139	548	3099	547	0.7977	0.15	0.2525	90	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	69	806	1906	805	0.9211	0.2969	0.4491	90	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	177	1234	5125	1232	0.8746	0.1938	0.3173	99	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	113	479	3168	478	0.8091	0.1311	0.2256	99	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	64	755	1957	754	0.9219	0.2781	0.4273	99	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	158	1103	5256	1101	0.8747	0.1732	0.2891	110	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	105	419	3228	418	0.7996	0.1146	0.2005	110	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	53	684	2028	683	0.9281	0.2519	0.3963	110	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	126	856	5502	855	0.8717	0.1345	0.233	133	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	82	311	3335	311	0.7913	0.0853	0.154	133	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	44	545	2167	544	0.9253	0.2007	0.3299	133	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	85	592	5765	592	0.8744	0.0931	0.1683	167	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	53	205	3441	205	0.7946	0.0562	0.105	167	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	32	387	2324	387	0.9236	0.1428	0.2474	167	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	73	529	5828	529	0.8787	0.0832	0.152	180	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	45	176	3470	176	0.7964	0.0483	0.0911	180	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	28	353	2358	353	0.9265	0.1302	0.2283	180	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	28	191	6166	191	0.8721	0.03	0.058	250	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	18	69	3577	69	0.7931	0.0189	0.0369	250	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	10	122	2589	122	0.9242	0.045	0.0858	250	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	0	0	6357	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	0	0	3646	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	0	0	2711	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	0	0	6357	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	0	0	3646	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	0	0	2711	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	0	0	6357	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	0	0	3646	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	0	0	2711	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	0	0	6357	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
INS	0	0	3646	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
DEL	0	0	2711	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00514	highconf	geno	0.5
Total	4358	25596	4569	26286	0.8545	0.8519	0.8532	0	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	2267	16452	2858	16087	0.8789	0.8491	0.8637	0	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	2091	9144	1711	10199	0.8139	0.8563	0.8346	0	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	3850	23183	6458	24397	0.8576	0.7907	0.8228	2	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	2133	15357	3578	15367	0.878	0.8111	0.8432	2	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	1717	7826	2880	9030	0.8201	0.7582	0.7879	2	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	3694	22500	6902	23953	0.859	0.7763	0.8156	3	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	2062	14826	3894	15051	0.8779	0.7945	0.8341	3	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	1632	7674	3008	8902	0.8246	0.7474	0.7841	3	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	3519	21287	7965	22890	0.8581	0.7419	0.7958	4	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	1938	13788	4765	14180	0.8768	0.7485	0.8076	4	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	1581	7499	3200	8710	0.8259	0.7313	0.7757	4	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	3431	20888	8346	22509	0.8589	0.7295	0.7889	5	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	1879	13454	5076	13869	0.8775	0.7321	0.7982	5	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	1552	7434	3270	8640	0.8273	0.7254	0.773	5	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	3333	20163	9047	21808	0.8581	0.7068	0.7751	7	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	1834	12913	5568	13377	0.8756	0.7061	0.7818	7	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	1499	7250	3479	8431	0.8287	0.7079	0.7636	7	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	3065	18790	10290	20565	0.8598	0.6665	0.7509	10	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	1694	11880	6443	12502	0.8752	0.6599	0.7525	10	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	1371	6910	3847	8063	0.8344	0.677	0.7475	10	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	2989	18457	10541	20314	0.8606	0.6584	0.746	12	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	1650	11640	6603	12342	0.8758	0.6515	0.7472	12	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	1339	6817	3938	7972	0.8358	0.6694	0.7434	12	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	2815	17562	11162	19693	0.8619	0.6382	0.7334	14	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	1554	10938	7054	11891	0.8756	0.6277	0.7312	14	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	1261	6624	4108	7802	0.8401	0.6551	0.7362	14	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	2407	15412	12909	17946	0.8649	0.5816	0.6955	21	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	1333	9427	8153	10792	0.8761	0.5696	0.6904	21	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	1074	5985	4756	7154	0.8479	0.6007	0.7032	21	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	1995	12713	15763	15092	0.8644	0.4891	0.6247	27	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	1094	7600	10056	8889	0.8742	0.4692	0.6107	27	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	901	5113	5707	6203	0.8502	0.5208	0.6459	27	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	1854	11783	16753	14102	0.864	0.457	0.5978	35	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	1024	7063	10564	8381	0.8734	0.4424	0.5873	35	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	830	4720	6189	5721	0.8505	0.4804	0.614	35	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	1621	10294	18226	12629	0.864	0.4093	0.5555	45	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	892	6140	11363	7582	0.8732	0.4002	0.5489	45	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	729	4154	6863	5047	0.8507	0.4238	0.5658	45	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	1477	9200	19364	11491	0.8617	0.3724	0.5201	50	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	822	5430	12075	6870	0.8685	0.3626	0.5116	50	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	655	3770	7289	4621	0.852	0.388	0.5332	50	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	1287	7939	20903	9952	0.8605	0.3225	0.4692	60	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	712	4722	12901	6044	0.869	0.319	0.4667	60	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	575	3217	8002	3908	0.8484	0.3281	0.4732	60	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	1033	6122	23008	7847	0.8556	0.2543	0.3921	75	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	571	3615	14174	4771	0.8636	0.2518	0.3899	75	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	462	2507	8834	3076	0.8444	0.2583	0.3956	75	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	902	5228	23992	6863	0.8529	0.2224	0.3528	90	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	512	3122	14695	4250	0.8591	0.2243	0.3557	90	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	390	2106	9297	2613	0.8438	0.2194	0.3483	90	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	787	4603	24798	6057	0.854	0.1963	0.3192	99	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	448	2701	15228	3717	0.8577	0.1962	0.3193	99	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	339	1902	9570	2340	0.8487	0.1965	0.3191	99	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	700	4116	25452	5403	0.8547	0.1751	0.2907	110	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	399	2408	15627	3318	0.8579	0.1751	0.2908	110	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	301	1708	9825	2085	0.8502	0.1751	0.2904	110	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	527	3070	26771	4084	0.8535	0.1324	0.2292	133	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	308	1788	16450	2495	0.8531	0.1317	0.2282	133	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	219	1282	10321	1589	0.8541	0.1334	0.2308	133	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	369	1934	28207	2648	0.8398	0.0858	0.1557	167	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	218	1118	17325	1620	0.8368	0.0855	0.1551	167	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	151	816	10882	1028	0.8438	0.0863	0.1566	167	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	318	1647	28592	2263	0.8382	0.0733	0.1348	180	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	188	951	17537	1408	0.8349	0.0743	0.1365	180	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	130	696	11055	855	0.8426	0.0718	0.1323	180	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	155	630	29929	926	0.8025	0.03	0.0578	250	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	99	386	18378	567	0.7959	0.0299	0.0576	250	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	56	244	11551	359	0.8133	0.0301	0.0581	250	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	0	0	30855	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	all	call	0.5
INS	0	0	18945	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	all	call	0.5
DEL	0	0	11910	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	all	call	0.5
Total	11448	15539	10046	15539	0.5758	0.6073	0.5911	0	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	7415	9150	6176	9150	0.5524	0.597	0.5738	0	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	4033	6389	3870	6389	0.613	0.6228	0.6179	0	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	9871	14550	11035	14550	0.5958	0.5687	0.5819	2	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	6784	8728	6598	8728	0.5627	0.5695	0.5661	2	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	3087	5822	4437	5822	0.6535	0.5675	0.6075	2	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	9443	14264	11321	14264	0.6017	0.5575	0.5788	3	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	6497	8511	6815	8511	0.5671	0.5553	0.5611	3	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	2946	5753	4506	5753	0.6613	0.5608	0.6069	3	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	8675	13710	11875	13710	0.6125	0.5359	0.5716	4	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	5856	8045	7281	8045	0.5787	0.5249	0.5505	4	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	2819	5665	4594	5665	0.6677	0.5522	0.6045	4	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	8411	13523	12062	13523	0.6165	0.5286	0.5692	5	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	5642	7894	7432	7894	0.5832	0.5151	0.547	5	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	2769	5629	4630	5629	0.6703	0.5487	0.6034	5	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	8014	13183	12402	13183	0.6219	0.5153	0.5636	7	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	5373	7642	7684	7642	0.5872	0.4986	0.5393	7	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	2641	5541	4718	5541	0.6772	0.5401	0.6009	7	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	7158	12501	13084	12501	0.6359	0.4886	0.5526	10	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	4761	7162	8164	7162	0.6007	0.4673	0.5257	10	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	2397	5339	4920	5339	0.6901	0.5204	0.5934	10	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	6940	12307	13278	12307	0.6394	0.481	0.549	12	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	4613	7030	8296	7030	0.6038	0.4587	0.5213	12	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	2327	5277	4982	5277	0.694	0.5144	0.5909	12	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	6404	11856	13729	11856	0.6493	0.4634	0.5408	14	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	4208	6710	8616	6710	0.6146	0.4378	0.5113	14	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	2196	5146	5113	5146	0.7009	0.5016	0.5847	14	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	5261	10758	14827	10758	0.6716	0.4205	0.5172	21	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	3430	6010	9316	6010	0.6367	0.3921	0.4853	21	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	1831	4748	5511	4748	0.7217	0.4628	0.564	21	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	4129	9290	16295	9290	0.6923	0.3631	0.4764	27	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	2672	5072	10254	5072	0.655	0.3309	0.4397	27	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	1457	4218	6041	4218	0.7433	0.4112	0.5295	27	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	3675	8624	16961	8624	0.7012	0.3371	0.4553	35	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	2369	4702	10624	4702	0.665	0.3068	0.4199	35	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
